-0.0412978490	8.04
-0.0314067580	8.06
-0.0322225190	8.08
-0.0270220490	8.10
-0.0270220490	8.12
-0.0274299290	8.14
-0.0351796490	8.16
-0.0315087290	8.18
-0.0221274900	8.20
-0.0079536599	8.22
0.0088713895	8.24
0.0286535690	8.26
0.0316106990	8.28
0.0365052580	8.30
0.0347717670	8.32
0.0365052580	8.34
0.0292653900	8.36
0.0311008490	8.38
0.0114206390	8.40
0.0218215790	8.42
0.0138679200	8.44
0.0391564800	8.46
-0.0877961650	8.48
-0.1376595000	8.50
-0.1366398000	8.52
-0.1376595000	8.54
-0.1213443000	8.56
-0.1060488000	8.58
-0.0845331290	8.60
-0.0663824660	8.62
-0.0452746800	8.64
-0.0263082580	8.66
-0.0061181998	8.68
-0.0092792701	8.70
-0.0185585400	8.72
-0.0149895890	8.74
0.0086674497	8.76
0.0166211090	8.78
0.0050984998	8.80
0.0269200790	8.82
0.0593465390	8.84
0.0884079840	8.86
0.1223640000	8.88
0.1733489900	8.90
0.1131867000	8.92
-0.1121670000	8.94
-0.0373210170	8.96
-0.0453766480	8.98
-0.0240649200	9.00
-0.0978911970	9.02
-0.0668923160	9.04
-0.0608760890	9.06
-0.0683198980	9.08
-0.0562874390	9.10
-0.0027531900	9.12
0.0385446580	9.14
0.1091079000	9.16
0.1702898900	9.18
0.0965655840	9.20
0.0416037580	9.22
0.0680139850	9.24
0.0134600390	9.26
-0.0096871497	9.28
-0.0530243980	9.30
-0.0843291840	9.32
-0.1172655000	9.34
-0.1172655000	9.36
-0.0818819100	9.38
-0.0376269300	9.40
0.0029571300	9.42
0.0555736480	9.44
0.1203246000	9.46
0.1641716900	9.48
-0.0275318990	9.50
0.0034669800	9.52
-0.0057103197	9.54
0.0020393999	9.56
0.0148876200	9.58
0.0547578890	9.60
0.0813720600	9.62
-0.0209038490	9.64
-0.0601622980	9.66
-0.0172329290	9.68
-0.0178447490	9.70
-0.0028551599	9.72
0.0075457798	9.74
0.0389525390	9.76
0.0578169890	9.78
0.0767834100	9.80
0.0816779660	9.82
0.0603662390	9.84
0.0309988790	9.86
0.0023453099	9.88
0.0065260799	9.90
-0.0413998170	9.92
-0.0459884670	9.94
-0.0080556298	9.96
0.0171309590	9.98
0.0578169890	10.00
0.0094832099	10.02
-0.0056083498	10.04
0.0044866799	10.06
-0.0125423100	10.08
-0.0287555400	10.10
-0.0445608890	10.12
-0.0358934400	10.14
-0.0260023490	10.16
-0.0113186700	10.18
0.0209038490	10.20
0.0529224300	10.22
0.0870823790	10.24
0.1162458000	10.26
0.0747440110	10.28
0.0241668900	10.30
-0.0375249580	10.32
-0.0276338690	10.34
-0.0221274900	10.36
-0.0890198100	10.38
-0.0992168100	10.40
-0.0600603290	10.42
-0.0342619170	10.44
0.0078516895	10.46
0.0264102290	10.48
0.0518007570	10.50
0.0368111670	10.52
0.0082595701	10.54
-0.0057103197	10.56
-0.0213117290	10.58
-0.0323244900	10.60
-0.0242688580	10.62
-0.0383407170	10.64
-0.0560834980	10.66
-0.0736223340	10.68
-0.0818819100	10.70
-0.0533303070	10.72
-0.0346697990	10.74
-0.0011216700	10.76
0.0066280498	10.78
-0.0037728899	10.80
-0.0005098500	10.82
-0.0171309590	10.84
-0.0418076990	10.86
-0.0081575997	10.88
0.0080556298	10.90
0.0381367800	10.92
0.0627115480	10.94
0.0678100480	10.96
0.0259003790	10.98
-0.0058122896	11.00
-0.0483337800	11.02
-0.0363013170	11.04
-0.0247787080	11.06
-0.0048945600	11.08
0.0128482200	11.10
0.0386466300	11.12
0.0245747700	11.14
-0.0231471900	11.16
-0.0436431580	11.18
-0.0692376290	11.20
-0.0674021660	11.22
-0.0601622980	11.24
-0.0523106070	11.26
-0.0416037580	11.28
-0.0315087290	11.30
-0.0271240190	11.32
-0.0551657670	11.34
-0.0640371570	11.36
-0.0925887600	11.38
-0.1131867000	11.40
-0.0898355650	11.42
-0.0785168970	11.44
-0.0593465390	11.46
-0.0482318080	11.48
-0.0339560080	11.50
-0.0202920290	11.52
0.0020393999	11.54
0.0215156700	11.56
0.0440510390	11.58
0.0625076070	11.60
0.0782109840	11.62
0.0951380100	11.64
0.1091079000	11.66
0.1152261000	11.68
0.1213443000	11.70
0.1274625000	11.72
0.1356201000	11.74
0.1621322900	11.76
0.1835459900	11.78
0.2080187900	11.80
0.1264428000	11.82
0.0450707390	11.84
-0.0142758000	11.86
-0.0679120160	11.88
-0.0565933480	11.90
-0.0706652110	11.92
-0.1003384800	11.94
-0.1274625000	11.96
-0.1203246000	11.98
-0.1070685000	12.00
-0.0938123970	12.02
-0.0757637100	12.04
-0.0824937290	12.06
-0.0866744970	12.08
-0.0876941970	12.10
-0.0880001100	12.12
-0.0890198100	12.14
-0.0885099600	12.16
-0.0902434470	12.18
-0.0547578890	12.20
0.0053024396	12.22
0.0219235490	12.24
0.0249826490	12.26
0.0591425980	12.28
0.0320185790	12.30
0.0240649200	12.32
0.0494554480	12.34
0.0600603290	12.36
0.0535342480	12.38
0.0361993490	12.40
0.0200880900	12.42
0.0202920290	12.44
0.0501692390	12.46
0.0349757080	12.48
0.0293673580	12.50
0.0440510390	12.52
0.0243708290	12.54
0.0089733599	12.56
0.0078516895	12.58
-0.0150915600	12.60
-0.0078516895	12.62
-0.0019374299	12.64
0.0076477497	12.66
0.0044866799	12.68
-0.0147856490	12.70
-0.0322225190	12.72
-0.0245747700	12.74
-0.0028551599	12.76
0.0185585400	12.78
0.0434392170	12.80
0.0447648300	12.82
0.0522086390	12.84
0.0475180170	12.86
0.0488436300	12.88
0.0196802090	12.90
0.0226373400	12.92
0.0279397790	12.94
0.0400742080	12.96
0.0513928800	12.98
0.0588366890	13.00
0.0599583570	13.02
0.0838193340	13.04
0.0812700840	13.06
0.0967695280	13.08
0.0351796490	13.10
0.0045886498	13.12
-0.0125423100	13.14
-0.0353835900	13.16
-0.0434392170	13.18
-0.0424195170	13.20
-0.0280417490	13.22
-0.0275318990	13.24
0.0075457798	13.26
0.0436431580	13.28
-0.0235550700	13.30
-0.0394623890	13.32
-0.0084635099	13.34
0.0141738290	13.36
0.0453766480	13.38
0.0027531900	13.40
-0.0710730840	13.42
-0.0811681160	13.44
-0.0255944700	13.46
-0.0137659500	13.48
0.0080556298	13.50
-0.0117265500	13.52
-0.0255944700	13.54
-0.0339560080	13.56
-0.0274299290	13.58
-0.0306929690	13.60
-0.0203939990	13.62
-0.0068319896	13.64
-0.0038748598	13.66
0.0107068500	13.68
0.0301831190	13.70
0.0350776800	13.72
0.0975852840	13.74
0.0915690600	13.76
0.0182526290	13.78
-0.0369131390	13.80
-0.1013581800	13.82
-0.0822897840	13.84
-0.0758656790	13.86
-0.0549618300	13.88
-0.0336500990	13.90
-0.0130521600	13.92
0.0031610698	13.94
0.0150915600	13.96
0.0518007570	13.98
-0.0022433400	14.00
-0.0498633300	14.02
-0.0365052580	14.04
-0.0704612660	14.06
-0.0526165170	14.08
-0.0378308670	14.10
0.0089733599	14.12
0.0644450390	14.14
0.0857567650	14.16
0.1305216000	14.18
0.1417383000	14.20
0.1213443000	14.22
0.0765794660	14.24
0.0229432490	14.26
-0.0089733599	14.28
-0.0231471900	14.30
0.0075457798	14.32
0.0184565700	14.34
0.0554716800	14.36
0.0406860300	14.38
0.0045886498	14.40
-0.0083615395	14.42
-0.0188644490	14.44
-0.0020393999	14.46
0.0006118200	14.48
-0.0119304890	14.50
-0.0214136990	14.52
-0.0308969080	14.54
-0.0522086390	14.56
-0.0741321840	14.58
-0.0590406300	14.60
-0.0271240190	14.62
-0.0181506590	14.64
0.0040787999	14.66
0.0099930598	14.68
0.0139698890	14.70
0.0225353700	14.72
0.0445608890	14.74
0.0092792701	14.76
-0.0558795570	14.78
-0.0565933480	14.80
-0.0247787080	14.82
-0.0082595701	14.84
0.0254924990	14.86
0.0418076990	14.88
0.0185585400	14.90
-0.0027531900	14.92
-0.0247787080	14.94
-0.0015295499	14.96
0.0251865900	14.98
0.0491495390	15.00
0.0798425100	15.02
0.0634253390	15.04
0.0337520670	15.06
-0.0014275799	15.08
-0.0198841490	15.10
-0.0251865900	15.12
-0.0216176400	15.14
-0.0112167000	15.16
0.0050984998	15.18
0.0245747700	15.20
-0.0034669800	15.22
-0.0220255200	15.24
-0.0480278670	15.26
-0.0370151080	15.28
-0.0198841490	15.30
-0.0018354599	15.32
0.0173348990	15.34
-0.0081575997	15.36
0.0005098500	15.38
0.0234530990	15.40
0.0381367800	15.42
0.0612839660	15.44
0.0526165170	15.46
0.0440510390	15.48
0.0350776800	15.50
0.0514948480	15.52
0.0665864110	15.54
0.0696455110	15.56
0.0175388400	15.58
-0.0173348990	15.60
-0.0537381890	15.62
-0.0677080790	15.64
-0.0394623890	15.66
-0.0226373400	15.68
-0.0033650098	15.70
0.0121344290	15.72
-0.0130521600	15.74
-0.0357914670	15.76
-0.0524125800	15.78
-0.0341599490	15.80
-0.0222294580	15.82
-0.0012236400	15.84
0.0144797390	15.86
0.0071378998	15.88
-0.0064241100	15.90
-0.0122364000	15.92
-0.0328343400	15.94
-0.0352816170	15.96
-0.0092792701	15.98
0.0074438099	16.00
0.0315087290	16.02
0.0481298390	16.04
0.0614879070	16.06
0.0587347160	16.08
0.0336500990	16.10
-0.0074438099	16.12
-0.0792306840	16.14
-0.0619977570	16.16
-0.0446628580	16.18
-0.0213117290	16.20
0.0031610698	16.22
0.0356894990	16.24
0.0298772080	16.26
0.0123383700	16.28
0.0344658580	16.30
0.0323244900	16.32
0.0259003790	16.34
0.0210058200	16.36
0.0201900590	16.38
0.0177427790	16.40
0.0021413698	16.42
-0.0146836790	16.44
-0.0349757080	16.46
-0.0345678300	16.48
-0.0147856490	16.50
-0.0028551599	16.52
0.0173348990	16.54
-0.0097891200	16.56
-0.0260023490	16.58
-0.0284496290	16.60
-0.0395643580	16.62
-0.0246767400	16.64
-0.0219235490	16.66
-0.0185585400	16.68
-0.0177427790	16.70
-0.0038748598	16.72
-0.0027531900	16.74
-0.0188644490	16.76
-0.0125423100	16.78
0.0088713895	16.80
0.0349757080	16.82
0.0708691480	16.84
0.0927926970	16.86
0.0869804100	16.88
0.0774971970	16.90
0.0523106070	16.92
0.0189664200	16.94
0.0015295499	16.96
-0.0193742990	16.98
-0.0153974700	17.00
-0.0074438099	17.02
0.0021413698	17.04
0.0131541290	17.06
0.0219235490	17.08
0.0024472800	17.10
-0.0126442790	17.12
-0.0335481300	17.14
-0.0529224300	17.16
-0.0721947610	17.18
-0.0590406300	17.20
-0.0471101390	17.22
-0.0313047900	17.24
-0.0147856490	17.26
-0.0009177299	17.28
-0.0183545990	17.30
-0.0324264580	17.32
-0.0474160480	17.34
-0.0398702670	17.36
-0.0351796490	17.38
-0.0322225190	17.40
-0.0443569480	17.42
-0.0500672670	17.44
-0.0484357480	17.46
-0.0428273990	17.48
-0.0368111670	17.50
-0.0282456900	17.52
-0.0263082580	17.54
-0.0141738290	17.56
-0.0069339600	17.58
0.0516987890	17.60
0.0736223340	17.62
0.0895296600	17.64
0.0797405340	17.66
0.0780070470	17.68
0.0447648300	17.70
0.0081575997	17.72
0.0013256099	17.74
-0.0128482200	17.76
-0.0015295499	17.78
0.0030590999	17.80
0.0106048790	17.82
0.0106048790	17.84
0.0196802090	17.86
0.0209038490	17.88
0.0075457798	17.90
-0.0057103197	17.92
-0.0073418396	17.94
0.0071378998	17.96
0.0108088200	17.98
0.0149895890	18.00
-0.0009177299	18.02
-0.0162132290	18.04
-0.0190683900	18.06
-0.0007137900	18.08
0.0158053490	18.10
0.0107068500	18.12
-0.0117265500	18.14
-0.0307949400	18.16
-0.0315087290	18.18
-0.0096871497	18.20
-0.0059142600	18.22
0.0004078800	18.24
0.0020393999	18.26
0.0050984998	18.28
0.0058122896	18.30
0.0098910895	18.32
0.0136639790	18.34
0.0180486900	18.36
0.0222294580	18.38
0.0266141690	18.40
0.0307949400	18.42
0.0352816170	18.44
0.0393604170	18.46
0.0483337800	18.48
0.0400742080	18.50
0.0242688580	18.52
0.0117265500	18.54
-0.0080556298	18.56
-0.0126442790	18.58
0.0055063799	18.60
0.0027531900	18.62
-0.0254924990	18.64
-0.0577150160	18.66
-0.0642410980	18.68
-0.0602642660	18.70
-0.0421136080	18.72
-0.0069339600	18.74
0.0277358400	18.76
0.0282456900	18.78
-0.0021413698	18.80
-0.0061181998	18.82
-0.0112167000	18.84
-0.0225353700	18.86
-0.0424195170	18.88
-0.0529224300	18.90
-0.0226373400	18.92
0.0030590999	18.94
0.0080556298	18.96
0.0141738290	18.98
0.0174368700	19.00
0.0257984080	19.02
0.0329363080	19.04
0.0398702670	19.06
0.0167230790	19.08
-0.0138679200	19.10
-0.0329363080	19.12
-0.0296732690	19.14
-0.0292653900	19.16
-0.0309988790	19.18
-0.0345678300	19.20
-0.0249826490	19.22
-0.0077497196	19.24
0.0127462500	19.26
0.0383407170	19.28
0.0409919390	19.30
0.0249826490	19.32
0.0159073200	19.34
-0.0040787999	19.36
-0.0156014100	19.38
-0.0294693290	19.40
-0.0322225190	19.42
-0.0113186700	19.44
0.0095851793	19.46
0.0341599490	19.48
0.0587347160	19.50
0.0432352800	19.52
0.0145817100	19.54
-0.0007137900	19.56
-0.0137659500	19.58
-0.0275318990	19.60
-0.0347717670	19.62
-0.0364032900	19.64
-0.0403801170	19.66
-0.0409919390	19.68
-0.0497613570	19.70
-0.0489455980	19.72
-0.0413998170	19.74
-0.0415017890	19.76
-0.0357914670	19.78
-0.0190683900	19.80
-0.0058122896	19.82
0.0044866799	19.84
-0.0019374299	19.86
-0.0073418396	19.88
-0.0172329290	19.90
-0.0117265500	19.92
0.0128482200	19.94
0.0365052580	19.96
0.0666883790	19.98
0.0730105160	20.00
